CO_IES;NO_IES;SG_IES;GRUPO;GRUPO_CONSOLIDADO;MARCA;ORIGEM_GRUPO;ABA;CO_MANTENEDORA;NO_MANTENEDORA;TP_REDE;TP_CATEGORIA_ADMINISTRATIVA;TP_ORGANIZACAO_ACADEMICA;SG_UF_IES;NO_MUNICIPIO_IES;QT_MAT_TOTAL;QT_MAT_PRESENCIAL;QT_MAT_EAD;QT_ING;QT_CONC;QT_TRANCADA;QT_BASE_ALUNOS;QT_CURSOS;QT_MUNIC_PRESENCIAL;QT_MUNIC_EAD;NO_IES_SUPORTE
923;CENTRO UNIVERSITÁRIO SÃO ROQUE;UNISÃO ROQUE;;;;;;650;ASSOCIACAO DE ENSINO SUPERIOR DE SAO ROQUE;2;5;2;SP;São Roque;1275.0;1087.0;188.0;543.0;224.0;0.0;1275.0;13.0;1;1;
1129;CENTRO UNIVERSITÁRIO DO NORTE DE SÃO PAULO;UNORTE;;;;;;17941;CIERP - CENTRO INTEGRADO DE ENSINO SUPERIOR DE RIO PRETO;2;5;2;SP;São José do Rio Preto;1275.0;1275.0;0.0;541.0;187.0;176.0;1451.0;18.0;1;0;
2676;FACULDADE LA SALLE;;;;;;;417;SOCIEDADE PORVIR CIENTIFICO;2;5;3;AM;Manaus;1274.0;1274.0;0.0;390.0;183.0;184.0;1458.0;10.0;1;0;
739;CENTRO UNIVERSITÁRIO SÃO CAMILO - ESPÍRITO SANTO;SÃO CAMILO-ES;;;;;;497;UNIAO SOCIAL CAMILIANA;2;5;2;ES;Cachoeiro de Itapemirim;1264.0;1264.0;0.0;26.0;306.0;55.0;1319.0;18.0;1;0;
967;FACULDADE DE TECNOLOGIA DE TAQUARITINGA;FATEC/TQ;;;;;;33;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA;1;2;3;SP;Taquaritinga;1262.0;1262.0;0.0;466.0;255.0;203.0;1465.0;4.0;1;0;
25624;CEDDU - CENTRO DE ENSINO SUPERIOR;CEDDU;;;;;;16958;TENORIO & BULHOES COLEGIO, CURSOS E CONSULTORIA LTDA. - ME;2;4;3;AL;Cacimbinhas;1257.0;0.0;1257.0;580.0;0.0;276.0;1533.0;1.0;0;16;
15688;FACULDADE DE TECONOLOGIA DA ZONA SUL;FATEC ZONASUL;;;;;;33;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA;1;2;3;SP;São Paulo;1254.0;1254.0;0.0;539.0;256.0;386.0;1640.0;4.0;1;0;
483;CENTRO UNIVERSITÁRIO METROPOLITANO DE SÃO PAULO;UNIMESP;;;;;;333;SOCIEDADE GUARULHENSE DE EDUCACAO;2;5;2;SP;Guarulhos;1251.0;1231.0;20.0;595.0;300.0;1792.0;3043.0;18.0;1;1;
67;ESCOLA DE ENGENHARIA DE PIRACICABA;EEP/FUMEP;;;;;;52;FUNDACAO MUNICIPAL DE ENSINO DE PIRACICABA;1;3;3;SP;Piracicaba;1248.0;1248.0;0.0;428.0;173.0;216.0;1464.0;8.0;1;0;
1374;FACULDADE DE GUARANTÃ DO NORTE;UNIFAMA;;;;;;17217;UNIFAMA - UNIAO DAS FACULDADES DE MATO GROSSO LTDA;2;4;3;MT;Guarantã do Norte;1247.0;1247.0;0.0;349.0;226.0;85.0;1332.0;20.0;1;0;
22089;Faculdade INSTED;;;;;;;16804;INSTITUTO SUL-MATOGROSSENSE DE ENSINO SUPERIOR LTDA;2;5;3;MS;Campo Grande;1240.0;1038.0;202.0;835.0;140.0;242.0;1482.0;12.0;1;1;
3529;CENTRO UNIVERSITÁRIO EURÍPEDES DE MARÍLIA;UNIVEM;;;;;;298;FUNDACAO DE ENSINO EURIPIDES SOARES DA ROCHA;2;5;2;SP;Marília;1233.0;985.0;248.0;391.0;350.0;220.0;1453.0;20.0;1;3;
1583;FACULDADE DE TECNOLOGIA DE INDAIATUBA;FATEC-ID;;;;;;33;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA;1;2;3;SP;Indaiatuba;1233.0;1233.0;0.0;592.0;232.0;226.0;1459.0;7.0;1;0;
22463;Faculdade Impacto de Porangatu;FIP;;;;;;16943;INSTITUTO DE EDUCACAO DO NORTE GOIANO LTDA - ME;2;4;3;GO;Porangatu;1232.0;543.0;689.0;593.0;122.0;13.0;1245.0;20.0;1;1;
3193;FACULDADES INTEGRADAS DOS CAMPOS GERAIS;CESCAGE;;;;;;925;CESCAGE CENTRO DE ENSINO SUPERIOR DOS CAMPOS GERAIS LTDA;2;4;3;PR;Ponta Grossa;1228.0;1227.0;1.0;331.0;293.0;105.0;1333.0;15.0;1;1;
15576;Faculdade de Tecnologia de Mogi das Cruzes;FATEC-MC;;;;;;33;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA;1;2;3;SP;Mogi das Cruzes;1227.0;1227.0;0.0;512.0;191.0;211.0;1438.0;4.0;1;0;
1136;FACULDADE UNIFACIG;FACIG;;;;;;19586;INSTITUTO DUARTE COELHO;2;5;3;PE;Igarassu;1216.0;1216.0;0.0;390.0;136.0;127.0;1343.0;9.0;1;0;
17662;Faculdade Galileu;FG;;;;;;16931;FRB- FACULDADES REUNIDAS DE BOTUCATU LTDA;2;4;3;SP;Botucatu;1215.0;1215.0;0.0;609.0;138.0;257.0;1472.0;19.0;1;0;
1936;CENTRO UNIVERSITÁRIO LA SALLE;UNILASALLE - LUCAS;;;;;;417;SOCIEDADE PORVIR CIENTIFICO;2;5;2;MT;Lucas do Rio Verde;1210.0;1210.0;0.0;526.0;125.0;116.0;1326.0;15.0;1;0;
18463;Faculdade UniFAHE;;;;;;;15996;INCEL - INSTITUTO CONESUL DE EDUCACAO LTDA;2;4;3;MS;Mundo Novo;1209.0;56.0;1153.0;459.0;6.0;3.0;1212.0;6.0;1;7;
4732;Faculdade de Tecnologia e Inovação Senac DF;;;;;;;3022;SENAC - SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - ADMINIS;2;5;3;DF;Brasília;1209.0;1209.0;0.0;800.0;309.0;268.0;1477.0;8.0;1;0;
126;INSTITUTO NACIONAL DE TELECOMUNICAÇÕES;INATEL;;;;;;90;FUNDACAO INSTITUTO NACIONAL DE TELECOMUNICACOES;2;5;3;MG;Santa Rita do Sapucaí;1208.0;1208.0;0.0;428.0;147.0;46.0;1254.0;7.0;1;0;
21446;Instituto Superior da Convenção Nac. das Assembleias de Deus;ISCON;;;;;;16568;CONVENCAO NAC ASS DE DEUS NO BRASIL MINIST MADUREIRA;2;5;3;DF;Brasília;1207.0;1207.0;0.0;357.0;121.0;260.0;1467.0;9.0;1;0;
4023;FACULDADE DE TECNOLOGIA DE MAUÁ;FATEC MAUÁ;;;;;;33;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA;1;2;3;SP;Mauá;1203.0;1203.0;0.0;542.0;245.0;134.0;1337.0;5.0;1;0;
1708;CENTRO UNIVERSITARIO DO RECIFE;UNIPESU;;;;;;1125;APESU ENSINO SUPERIOR DE PERNAMBUCO LTDA;2;4;2;PE;Recife;1202.0;1202.0;0.0;185.0;67.0;18.0;1220.0;8.0;1;0;
1647;FACULDADE DE ENSINO E CULTURA DO CEARÁ;FAECE;;;;;;1081;ASCEC ENSINO SUPERIOR CEARENSE LTDA;2;4;3;CE;Fortaleza;1195.0;1195.0;0.0;188.0;65.0;45.0;1240.0;8.0;1;0;
10323;Faculdade São Paulo Tech School;SPTech;;;;;;3432;EDUCARE TECNOLOGIA DA INFORMACAO S.A.;2;4;3;SP;São Paulo;1195.0;1195.0;0.0;450.0;373.0;4.0;1199.0;4.0;1;0;
4633;Faculdade IDEAU de Passo Fundo;IDEAU;;;;;;15904;INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL DE PASSO FUNDO LTDA;2;4;3;RS;Passo Fundo;1188.0;1188.0;0.0;305.0;179.0;37.0;1225.0;14.0;1;0;
2949;FACULDADE DO BAIXO PARNAÍBA;FAP;;;;;;1912;CENTRO REGIONAL DE ENSINO SUPERIOR LTDA;2;4;3;MA;Chapadinha;1183.0;1179.0;4.0;273.0;274.0;344.0;1527.0;11.0;1;1;
15382;FACULDADE AJES;AJES;;;;;;14953;ACADEMIA JUINENSE DE ENSINO SUPERIOR LTDA - ME;2;4;3;MT;Juína;1172.0;20.0;1152.0;713.0;21.0;76.0;1248.0;26.0;1;57;
3877;FACULDADE MAUÁ DE GOIÁS;;;;;;;2445;INSTITUTO DE ENSINO E PESQUISA DO PLANALTO CENTRAL LTDA - ME;2;4;3;GO;Águas Lindas de Goiás;1172.0;1172.0;0.0;510.0;84.0;717.0;1889.0;9.0;1;0;
2915;FACULDADE CIDADE DE PATOS DE MINAS;FPM;;;;;;1891;ASSOCIACAO EDUCACIONAL DE PATOS DE MINAS - AEPM;2;5;3;MG;Patos de Minas;1168.0;1131.0;37.0;435.0;216.0;16.0;1184.0;13.0;1;1;
652;Centro Universitário Santa Cecília;Unicea;;;;;;18198;ASSOCIACAO DE EDUCACAO SANTA CECILIA (FASC);2;5;2;SP;Pindamonhangaba;1167.0;1167.0;0.0;734.0;137.0;829.0;1996.0;31.0;1;0;
944;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DO RIO DE JANEIRO;ESPM;;;;;;412;ASSOCIACAO ESCOLA SUPERIOR DE PROPAGANDA E MARKETING;2;5;3;RJ;Rio de Janeiro;1164.0;1164.0;0.0;210.0;230.0;110.0;1274.0;5.0;1;0;
12522;FACULDADE MOGIANA DO ESTADO DE SÃO PAULO;FMG;;;;;;19572;ASSOCIACAO MOGIANA DE EDUCACAO E CULTURA - AMEC;2;5;3;SP;Mogi Guaçu;1160.0;1141.0;19.0;377.0;218.0;178.0;1338.0;14.0;1;1;
4962;CENTRO UNIVERSITÁRIO DE SETE LAGOAS;UNIFEMM;;;;;;84;FUNDACAO EDUCACIONAL MONSENHOR MESSIAS;2;5;2;MG;Sete Lagoas;1156.0;1073.0;83.0;126.0;140.0;2.0;1158.0;41.0;1;3;
3434;FACULDADE DE SAÚDE E HUMANIDADES IBITURUNA;FASI;;;;;;2177;SISTEMA DE ENSINO SUPERIOR IBITURUNA LTDA;2;4;3;MG;Montes Claros;1155.0;1155.0;0.0;311.0;159.0;151.0;1306.0;7.0;1;0;
17403;FACULDADE ARI DE SÁ;FAS;;;;;;16735;EDUCADORA ASC LTDA;2;4;3;CE;Fortaleza;1153.0;847.0;306.0;518.0;143.0;46.0;1199.0;13.0;1;1;
4428;FACULDADE PROFESSOR MIGUEL ÂNGELO DA SILVA SANTOS;FEMASS;;;;;;17344;MUNICIPIO DE MACAE;1;3;3;RJ;Macaé;1153.0;1153.0;0.0;318.0;135.0;128.0;1281.0;4.0;1;0;
1881;FACULDADE DA ESCADA;FAESC;;;;;;1237;SOCIEDADE DE ENSINO SUPERIOR DA ESCADA LTDA - SOESE;2;4;3;PE;Escada;1149.0;1149.0;0.0;249.0;190.0;7.0;1156.0;10.0;1;0;
17401;Faculdade de Tecnologia CNA;FATECNA;;;;;;15700;INSTITUTO CNA;2;5;3;DF;Brasília;1144.0;0.0;1144.0;622.0;306.0;79.0;1223.0;4.0;0;57;
4858;ESCOLA SUPERIOR DE SAÚDE DE ARCOVERDE;ESSA;;;;;;57;AUTARQUIA DE ENSINO SUPERIOR DE ARCOVERDE;1;7;3;PE;Arcoverde;1142.0;1142.0;0.0;263.0;144.0;134.0;1276.0;6.0;1;0;
475;FACULDADE DE MEDICINA DE PETRÓPOLIS;FMP;;;;;;328;FUNDACAO OCTACILIO GUALBERTO;2;5;3;RJ;Petrópolis;1140.0;1140.0;0.0;171.0;165.0;30.0;1170.0;1.0;1;0;
17977;Faculdade de Tecnologia de Itaquera;FATEC ITAQUERA;;;;;;33;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA;1;2;3;SP;São Paulo;1138.0;1138.0;0.0;583.0;156.0;223.0;1361.0;6.0;1;0;
68;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE PENÁPOLIS;FAFIPE;;;;;;53;FUNDACAO EDUCACIONAL DE PENAPOLIS;2;5;3;SP;Penápolis;1134.0;1134.0;0.0;324.0;208.0;5.0;1139.0;11.0;1;0;
4399;CENTRO UNIVERSITÁRIO DE BALSAS;UNIBALSAS;;;;;;2776;UNIBALSAS EDUCACIONAL LTDA;2;4;2;MA;Balsas;1126.0;1116.0;10.0;295.0;9.0;96.0;1222.0;17.0;1;1;
3769;FACULDADE MADRE TEREZA;FAMAT;;;;;;2378;ESCOLA MADRE TEREZA LTDA - ME;2;4;3;AP;Santana;1124.0;1124.0;0.0;224.0;125.0;338.0;1462.0;8.0;1;0;
1949;CENTRO UNIVERSITÁRIO DE PAULÍNIA;UNIFACP;;;;;;1283;INSTITUTO DE EDUCACAO SUPERIOR SAO PAULO LTDA - EPP;2;4;2;SP;Paulínia;1123.0;997.0;126.0;393.0;361.0;218.0;1341.0;36.0;1;1;
18978;Faculdade Rebouças de Campina Grande;FRCG;;;;;;16180;REBOUCAS EDUCACIONAL LTDA;2;4;3;PB;Campina Grande;1123.0;933.0;190.0;364.0;122.0;7.0;1130.0;9.0;1;1;
1546;FACULDADE DE EDUCAÇÃO SÃO FRANCISCO;FAESF;;;;;;1018;COLEGIO SAO FRANCISCO;2;5;3;MA;Pedreiras;1118.0;1118.0;0.0;303.0;181.0;91.0;1209.0;8.0;1;0;
19173;FACULDADES INTEGRADAS DO CEARÁ UNIFIC;FACULDADE UniFIC;;;;;;16171;CENTRO DE ENSINO SUPERIOR BRASILEIRO LTDA;2;4;3;CE;Iguatu;1113.0;1113.0;0.0;511.0;41.0;102.0;1215.0;13.0;1;0;
2413;Centro Universitário Faesf;Unifaesf;;;;;;1570;CENTRO INTEGRADO DE ENSINO SUPERIOR DE FLORIANO LTDA - ME;2;4;2;PI;Floriano;1110.0;1058.0;52.0;312.0;200.0;36.0;1146.0;17.0;1;1;
4496;FACULDADE DE TECNOLOGIA DO VALE DO IVAÍ;FATEC-IVAI;;;;;;2097;UNESVI - UNIAO DE ENSINO SUPERIOR DO VALE DO IVAI LTDA;2;4;3;PR;Ivaiporã;1104.0;930.0;174.0;570.0;114.0;151.0;1255.0;16.0;1;1;
19597;Faculdade Via Sapiens;FVS;;;;;;17140;INSTITUTO AUDY AZEVEDO;2;5;3;CE;Tianguá;1102.0;870.0;232.0;405.0;93.0;281.0;1383.0;11.0;1;2;
4097;Centro Universitário Uniftec Bento Gonçalves;;;;;;;2107;CENTRO SUPERIOR DE TECNOLOGIA TECBRASIL LTDA;2;4;2;RS;Bento Gonçalves;1100.0;1100.0;0.0;426.0;77.0;377.0;1477.0;20.0;1;0;
17942;Faculdade de Tecnologia do Tatuapé;FATEC-TT;;;;;;33;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA;1;2;3;SP;São Paulo;1099.0;1099.0;0.0;596.0;176.0;188.0;1287.0;4.0;1;0;
2350;ESCOLA SUPERIOR MADRE CELESTE;ESMAC;;;;;;18631;ASSOCIACAO CULTURAL E EDUCACIONAL MADRE CELESTE;2;5;3;PA;Ananindeua;1096.0;1096.0;0.0;480.0;102.0;18.0;1114.0;12.0;1;0;
1898;FACULDADE DO LITORAL SUL PAULISTA;FALS;;;;;;1247;SERVICOS EDUCACIONAIS DO LITORAL PAULISTA LTDA.;2;4;3;SP;Praia Grande;1092.0;1092.0;0.0;522.0;154.0;0.0;1092.0;7.0;1;0;
22917;FACULDADE DE CIÊNCIAS MÉDICAS DE MARICÁ;FACMAR;;;;;;100;FUNDACAO EDUCACIONAL SEVERINO SOMBRA;2;5;3;RJ;Maricá;1092.0;1092.0;0.0;325.0;11.0;13.0;1105.0;3.0;1;0;
15693;Faculdade de Tecnologia de Itapetininga - Prof.Antônio Belizandro Barbosa Rezende;Fatec - Itapetininga;;;;;;33;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA;1;2;3;SP;Itapetininga;1091.0;1091.0;0.0;583.0;180.0;195.0;1286.0;5.0;1;0;
861;CENTRO DE ENSINO SUPERIOR DO AMAPÁ;CEAP;;;;;;600;ASSOCIACAO AMAPAENSE DE ENSINO E CULTURA;2;4;3;AP;Macapá;1090.0;1090.0;0.0;298.0;185.0;30.0;1120.0;8.0;1;0;
1540;INSTITUTO DE ENSINO SUPERIOR DE RONDÔNIA;IESUR;;;;;;1012;FUNDACAO ASSISTENCIAL E EDUCATIVA CRISTA DE ARIQUEMES;2;5;3;RO;Ariquemes;1087.0;1087.0;0.0;435.0;182.0;441.0;1528.0;7.0;1;0;
15401;Faculdade FIPECAFI;FIPECAFI;;;;;;3558;FUNDACAO INSTITUTO DE PESQUISAS CONTABEIS, ATUARIAIS E FINANCEIRAS - FIPECAFI;2;5;3;SP;São Paulo;1086.0;64.0;1022.0;658.0;176.0;347.0;1433.0;5.0;1;5;
4016;INSTITUTO NACIONAL DE EDUCAÇÃO DE SURDOS;INES;;;;;;391;MINISTERIO DA EDUCACAO;1;1;3;RJ;Rio de Janeiro;1084.0;293.0;791.0;377.0;118.0;78.0;1162.0;2.0;1;12;
1459;CENTRO UNIVERSITÁRIO MÁRIO PALMÉRIO;UNIFUCAMP;;;;;;964;FUNDACAO CARMELITANA MARIO PALMERIO;2;5;2;MG;Monte Carmelo;1082.0;1082.0;0.0;375.0;155.0;81.0;1163.0;13.0;1;0;
15357;Faculdade Presidente Antônio Carlos de Ubá;;;;;;;221;FUNDACAO PRESIDENTE ANTONIO CARLOS;2;5;3;MG;Ubá;1079.0;1079.0;0.0;319.0;203.0;0.0;1079.0;12.0;1;0;
19607;FACULDADE SANTISSIMA TRINDADE;FAST;;;;;;16289;CENTRO DE ENSINO SUPERIOR SANTISSIMA TRINDADE LIMITADA;2;4;3;PE;Nazaré da Mata;1078.0;1078.0;0.0;357.0;120.0;38.0;1116.0;8.0;1;0;
18667;FACULDADE SANTO ANTÔNIO;FSA;;;;;;17861;OLHAR EDUCACIONAL LTDA;2;4;3;SP;Caçapava;1076.0;898.0;178.0;664.0;155.0;51.0;1127.0;11.0;1;1;
13728;FACULDADE DOS CARAJÁS;;;;;;;12668;FACULDADE DOS CARAJAS EIRELI;2;4;3;PA;Marabá;1076.0;1076.0;0.0;274.0;144.0;250.0;1326.0;5.0;1;0;
491;CENTRO UNIVERSITÁRIO DON DOMÊNICO;UNIDON;;;;;;338;ASSOCIACAO AMPARO AOS PRAIANOS DO GUARUJA;2;5;2;SP;Guarujá;1074.0;875.0;199.0;658.0;170.0;520.0;1594.0;20.0;1;2;
234;FACULDADES OSWALDO CRUZ;FOC;;;;;;169;INSTITUTO EDUCACIONAL OSWALDO QUIRINO LTDA;2;4;3;SP;São Paulo;1068.0;1068.0;0.0;96.0;110.0;43.0;1111.0;12.0;1;0;
15752;Faculdade de Tecnologia de Guarulhos;FATEC GR;;;;;;33;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA;1;2;3;SP;Guarulhos;1067.0;1067.0;0.0;468.0;209.0;157.0;1224.0;5.0;1;0;
2113;FACULDADE DOM BOSCO DE PORTO ALEGRE;FDB;;;;;;1391;INSPETORIA SALESIANA SAO PIO X;2;5;3;RS;Porto Alegre;1066.0;985.0;81.0;449.0;71.0;517.0;1583.0;17.0;1;10;
2568;FACULDADE ZACARIAS DE GÓES;FAZAG;;;;;;1668;SOCIEDADE EDUCACIONAL ZACARIAS DE GOES VASCONCELOS LTDA.;2;5;3;BA;Valença;1063.0;1063.0;0.0;373.0;145.0;200.0;1263.0;13.0;1;0;
1558;Faculdade Doctum de João Monlevade;DOCTUM;;;;;;218;INSTITUTO ENSINAR BRASIL;2;5;3;MG;João Monlevade;1060.0;1060.0;0.0;415.0;202.0;57.0;1117.0;8.0;1;0;
4597;FACULDADE FUTURA;;;;;;;2078;INSTITUTO DE CIENCIA, EDUCACAO E TECNOLOGIA DE VOTUPORANGA;2;5;3;SP;Votuporanga;1058.0;164.0;894.0;536.0;176.0;75.0;1133.0;6.0;1;137;
226;CENTRO UNIVERSITÁRIO LUSÍADA;UNILUS;;;;;;164;FUNDACAO LUSIADA;2;5;2;SP;Santos;1057.0;1057.0;0.0;255.0;187.0;11.0;1068.0;9.0;1;0;
23389;FACULDADE UNIBRAS MARANHÃO;FACBRAS;;;;;;1151;CESCO - CENTRO DE ENSINO SUPERIOR DO CENTRO OESTE LTDA;2;4;3;MA;Santa Inês;1052.0;1052.0;0.0;351.0;10.0;25.0;1077.0;6.0;1;0;
506;FACULDADE DE MEDICINA DE CAMPOS;FMC;;;;;;348;FUNDACAO BENEDITO PEREIRA NUNES;2;5;3;RJ;Campos dos Goytacazes;1049.0;1049.0;0.0;196.0;168.0;44.0;1093.0;2.0;1;0;
19578;Faculdade de Tecnologia de Cotia;FATEC COTIA;;;;;;33;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA;1;2;3;SP;Cotia;1047.0;1047.0;0.0;575.0;91.0;193.0;1240.0;6.0;1;0;
1699;FACULDADE DE EDUCAÇÃO DE JARU;FIMCA UNICENTRO;;;;;;1121;SOCIEDADE RONDONIENSE DE ENSINO SUPERIOR DR. APARICIO CARVALHO DE MORAES LTDA;2;4;3;RO;Jaru;1044.0;1044.0;0.0;272.0;83.0;0.0;1044.0;11.0;1;0;
73;CENTRO DE ENSINO SUPERIOR DE ARCOVERDE;CESA;;;;;;57;AUTARQUIA DE ENSINO SUPERIOR DE ARCOVERDE;1;7;3;PE;Arcoverde;1042.0;1042.0;0.0;279.0;187.0;117.0;1159.0;9.0;1;0;
4533;FACULDADE SÃO FRANCISCO DA PARAÍBA;FASP;;;;;;2866;VERA CLAUDINO EDUCACAO SUPERIOR LIMITADA - ME;2;4;3;PB;Cajazeiras;1041.0;1041.0;0.0;261.0;158.0;1.0;1042.0;10.0;1;0;
1224;CENTRO UNIVERSITÁRIO DE JALES;UNIJALES;;;;;;291;ASSOCIACAO EDUCACIONAL DE JALES;2;5;2;SP;Jales;1038.0;896.0;142.0;410.0;142.0;2.0;1040.0;30.0;1;1;
2811;FACULDADE PAULUS DE TECNOLOGIA E COMUNICAÇÃO;FAPCOM;;;;;;1832;PIA SOCIEDADE DE SAO PAULO;2;5;3;SP;São Paulo;1038.0;1038.0;0.0;590.0;155.0;71.0;1109.0;9.0;1;0;
231;FACULDADE DE SÃO BERNARDO DO CAMPO;FASB;;;;;;167;FUNDACAO EDUCACIONAL JOAO RAMALHO;2;5;3;SP;São Bernardo do Campo;1037.0;1037.0;0.0;257.0;197.0;106.0;1143.0;7.0;1;0;
1325;FACULDADE DE APUCARANA;FAP;;;;;;885;CESUAP CENTRO DE ENSINO SUPERIOR DE APUCARANA;2;5;3;PR;Apucarana;1032.0;1032.0;0.0;313.0;54.0;10.0;1042.0;9.0;1;0;
19172;Faculdades Integradas Aparício Carvalho Vilhena;FIMCAVILHENA;;;;;;757;SOCIEDADE DE PESQUISA EDUCACAO E CULTURA, DR. APARICIO CARVALHO DE MORAES LTDA;2;4;3;RO;Vilhena;1032.0;1032.0;0.0;368.0;24.0;0.0;1032.0;11.0;1;0;
1048;FACULDADE CAMPOS ELÍSEOS;FCE;;;;;;12418;INSTITUTO DE ENSINO MEDIO E SUPERIOR FRANCOIS MARIE AROUET LTDA;2;5;3;SP;São Paulo;1031.0;13.0;1018.0;428.0;356.0;716.0;1747.0;18.0;1;11;
4000;FACULDADE DE ENSINO SUPERIOR DO INTERIOR PAULISTA;FAIP;;;;;;2394;SOCIEDADE CULTURAL E EDUCACIONAL DO INTERIOR PAULISTA S/S LTDA;2;4;3;SP;Marília;1028.0;1028.0;0.0;446.0;80.0;112.0;1140.0;15.0;1;0;
701;FACULDADES INTEGRADAS DE GARANHUNS;FACIGA;;;;;;466;AUTARQUIA DO ENSINO SUPERIOR DE GARANHUNS AESGA;1;7;3;PE;Garanhuns;1025.0;1025.0;0.0;280.0;237.0;82.0;1107.0;7.0;1;0;
23028;Escola de Sargentos das Armas;ESA;;;;;;409;COMANDO DO EXERCITO;1;1;3;MG;Três Corações;1024.0;1024.0;0.0;516.0;505.0;17.0;1041.0;5.0;1;0;
22456;FACULDADE REALIZA;;;;;;;16876;REALIZA COMPLEXO EDUCACIONAL EIRELI;2;4;3;GO;Aparecida de Goiânia;1019.0;0.0;1019.0;434.0;152.0;3.0;1022.0;2.0;0;1;
640;Faculdade Maria Thereza;FAMATH;;;;;;17833;FAMA CONSULTORIA EDUCACIONAL LTDA;2;4;3;RJ;Niterói;1018.0;1018.0;0.0;273.0;194.0;124.0;1142.0;6.0;1;0;
14194;FATEC - FACULDADE DE TEOLOGIA E CIÊNCIAS DE VOTUPORANGA;FATEC;;;;;;13291;ASSOCIACAO DE ENSINO JOSE WELLINGTON BEZERRA DA COSTA;2;5;3;SP;Votuporanga;1014.0;859.0;155.0;280.0;112.0;0.0;1014.0;7.0;1;1;
15709;Faculdade de Tecnologia de Osasco - Prefeito Hirant Sanazar;Fatec Osasco;;;;;;33;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA;1;2;3;SP;Osasco;1014.0;1014.0;0.0;703.0;131.0;188.0;1202.0;6.0;1;0;
16010;FACULDADE DE ENSINO SUPERIOR DE LINHARES;FACELI;;;;;;13139;FACELI - FUNDACAO FACULDADES INTEGRADAS DE ENSINO SUPERIOR DO MUNICIPIO DE LINHARES;1;3;3;ES;Linhares;1013.0;1013.0;0.0;260.0;162.0;45.0;1058.0;3.0;1;0;
4594;FACULDADE CATÓLICA DE RONDONIA;FCR;;;;;;12365;ASSOCIACAO DE ASSISTENCIA A CULTURA NA AMAZONIA MOACYR GRECHI - AASCAM;2;5;3;RO;Porto Velho;1011.0;1000.0;11.0;383.0;6.0;76.0;1087.0;5.0;1;1;
545;Centro Universitário FUNCESI;UNIFUNCESI;;;;;;779;FUNDACAO COMUNITARIA DE ENSINO SUPERIOR DE ITABIRA;2;5;2;MG;Itabira;1011.0;1011.0;0.0;533.0;122.0;2.0;1013.0;10.0;1;0;
3610;Centro Universitário ICESP;Unicesp;;;;;;14675;UNICA EDUCACIONAL LTDA;2;4;2;DF;Brasília;1009.0;771.0;238.0;419.0;152.0;68.0;1077.0;22.0;1;1;
21519;Faculdade Atitus Educação Porto Alegre;Atitus Educação;;;;;;1554;ATITUS EDUCACAO S.A;2;4;3;RS;Porto Alegre;1009.0;1009.0;0.0;243.0;168.0;40.0;1049.0;7.0;1;0;
752;FACULDADE CATÓLICA DE PARÁ DE MINAS;FAPAM;;;;;;508;CONFRARIA N. S. DA PIEDADE DA PAROQUIA DE N. S. DA PIEDADE DE PARA DE MINAS;2;5;3;MG;Pará de Minas;1006.0;952.0;54.0;506.0;100.0;379.0;1385.0;9.0;1;1;
22197;FACULDADE ATENAS PASSOS;;;;;;;1675;CENTRO EDUCACIONAL HYARTE-ML LTDA;2;4;3;MG;Passos;1005.0;1005.0;0.0;242.0;111.0;5.0;1010.0;3.0;1;0;
15757;Faculdade de Tecnologia de Barueri;Fatec Barueri;;;;;;33;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA;1;2;3;SP;Barueri;993.0;993.0;0.0;276.0;272.0;226.0;1219.0;7.0;1;0;
26138;Faculdade ALFAUNIPAC de Teófilo Otoni;ALFAUNIPAC;;;;;;2371;INSTITUTO EDUCACIONAL ALFAUNIPAC S.A.;2;4;3;MG;Teófilo Otoni;993.0;0.0;993.0;452.0;0.0;0.0;993.0;1.0;0;1;
1308;FACULDADE NOVO MILÊNIO;FNM;;;;;;17847;NOVO MILENIO EDUCACAO LTDA;2;4;3;ES;Vila Velha;992.0;992.0;0.0;427.0;213.0;129.0;1121.0;11.0;1;0;
